session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Fluent languages,Nationality,Sex,Student Status,Vision
6218f16d9b98f507b4dd267c,60196480480c1403e32285a8,AWAITING REVIEW,2022-02-25 15:10:37.447000,2022-02-25 15:25:43.049000,905.602,25,150,0,100,,4A0A6BF5,Latvia,Latvia,Full-Time,Latvian,"English, Latvian, Russian",Latvia,Female,No,Yes
6218f1708959ba7c40f994d1,5f0a14d0c729c62cd9b16427,AWAITING REVIEW,2022-02-25 15:11:03.827000,2022-02-25 15:33:11.784000,1327.957,26,228,1,100,,4A0A6BF5,Italy,Italy,Part-Time,Italian,"English, Italian",Italy,Female,Yes,Yes
6218f170c905d6a24d40e9a3,603e66c867d4bcef6f7af649,AWAITING REVIEW,2022-02-25 15:10:40.527000,2022-02-25 15:23:52.309000,791.782,22,99,0,100,,4A0A6BF5,Portugal,Portugal,DATA EXPIRED,Portuguese,"English, Portuguese",Portugal,Female,DATA EXPIRED,Yes
6218f1796f978fdb369eec01,5f2bbc99f2204266b3e01ade,AWAITING REVIEW,2022-02-25 15:10:49.800000,2022-02-25 15:24:45.151000,835.351,32,95,1,100,,4A0A6BF5,Italy,Italy,Full-Time,Italian,"English, French, Italian",Italy,Female,No,Yes
6218f17aa1cef7c5b2f865ed,5f99cee5a2a7d109a1624e10,AWAITING REVIEW,2022-02-25 15:10:50.479000,2022-02-25 15:32:55.341000,1324.862,20,170,0,100,,4A0A6BF5,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
6218f17bc44539e02392d840,60251eb5b16e2f299161babd,AWAITING REVIEW,2022-02-25 15:10:57.251000,2022-02-25 15:40:11.813000,1754.562,26,116,0,100,,4A0A6BF5,Portugal,Portugal,Unemployed (and job seeking),Portuguese,"English, French, Portuguese",Portugal,Female,Yes,Yes
6218f185b92b0d458c2cd5ee,5ecd4ad53f44fd094d7865d4,AWAITING REVIEW,2022-02-25 15:11:01.455000,2022-02-25 15:40:12.881000,1751.426,25,224,1,100,,4A0A6BF5,China,Spain,Unemployed (and job seeking),Spanish,"English, Spanish",Spain,Female,Yes,Yes
6218f18aed8478c8b8891bce,5f252c88841883190fb126e4,AWAITING REVIEW,2022-02-25 15:11:36.744000,2022-02-25 15:31:21.605000,1184.861,32,134,1,100,,4A0A6BF5,Spain,Spain,DATA EXPIRED,Spanish,"English, Spanish",Spain,Female,Yes,Yes
6218f18c8ae483e92114bafb,607d730ea4fd7a087dc5b90d,RETURNED,2022-02-25 15:11:15.569000,,245986.91527,49,75,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f18f3415b50abf14c21f,5c032a4429abc00001990d7f,AWAITING REVIEW,2022-02-25 15:11:11.529000,2022-02-25 15:30:57.997000,1186.468,31,601,2,100,,4A0A6BF5,France,France,Full-Time,French,"French, English",France,Female,No,Yes
6218f18f671a9f7abd07dcbd,603910c1a3d28f3895d40e92,AWAITING REVIEW,2022-02-25 15:11:11.140000,2022-02-25 15:26:55.890000,944.75,22,98,1,100,,4A0A6BF5,Portugal,Portugal,Other,Portuguese,"English, Portuguese, French",Portugal,Female,Yes,Yes
6218f1a2be192246d6833a09,6050cb50a965d6a6eb12361e,RETURNED,2022-02-25 15:11:38.422000,,245964.139045,61,146,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f1e94a6c621abed79589,5fd8a13aaf5bd723a0e0e3fa,AWAITING REVIEW,2022-02-25 15:12:43.894000,2022-02-25 15:27:06.403000,862.509,29,147,0,100,,4A0A6BF5,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Portugal,Male,Yes,Yes
6218f205d91c14fb3af54620,5c5e04ca6539fe00016e1afa,AWAITING REVIEW,2022-02-25 15:13:12.639000,2022-02-25 15:35:17.561000,1324.922,24,267,2,100,,4A0A6BF5,Italy,Italy,Unemployed (and job seeking),Italian,"Italian, English",Italy,Female,Yes,Yes
6218f249706268e51623bc12,60568f84b5fcdb02258579d8,AWAITING REVIEW,2022-02-25 15:14:20.305000,2022-02-25 16:11:12.027000,3411.722,23,67,1,100,,4A0A6BF5,Portugal,Portugal,Other,Portuguese,"English, Portuguese",Portugal,Female,Yes,Yes
6218f288bc65905b609dd4ec,60c13d90b3d340a7c752fbdb,AWAITING REVIEW,2022-02-25 15:19:57.478000,2022-02-25 15:47:59.186000,1681.708,22,60,0,100,,NOCODE,Slovenia,Slovenia,Part-Time,Slovenian,"Slovenian, Croatian, English",Slovenia,Male,Yes,Yes
6218f28a8b2c2bcac171bf8c,5d60061e45714d00019ad6a4,RETURNED,2022-02-25 15:16:45.480000,,245657.192398,34,454,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f2fe452559e96e0ff3dd,5db87cc6dcd86e000cf81bdd,AWAITING REVIEW,2022-02-25 15:17:18.317000,2022-02-25 15:44:41.367000,1643.05,23,198,0,100,,4A0A6BF5,Portugal,Portugal,DATA EXPIRED,Portuguese,"Portuguese, English",Portugal,Female,DATA EXPIRED,Yes
6218f2fe4eec7fb1a03f4c7a,60e62b46c44c0f0ec7fa8134,AWAITING REVIEW,2022-02-25 15:17:34.711000,2022-02-25 16:42:16.617000,5081.906,32,87,0,100,,4A0A6BF5,South Africa,South Africa,Full-Time,DATA EXPIRED,English,South Africa,Female,No,Yes
6218f30bbf0f23b6a4b53a7d,5e94b58fc7296a0a611f0492,RETURNED,2022-02-25 15:17:31.567000,,245611.174228,20,202,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f3194fe6934c6ea3c76a,5d36e5a972282e0019605fa0,RETURNED,2022-02-25 15:17:45.671000,,245597.0936,29,580,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f34801835b3b897f048e,5f8893a5e2f88a04b1833278,RETURNED,2022-02-25 15:19:29.841000,,245492.946897,24,132,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f3c044c15eb559d399b2,601455dcaa0225431b286303,RETURNED,2022-02-25 15:20:32.968000,,245429.843438,23,136,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f40a4c8528c80b4666ed,6077f94580fa08d651125542,AWAITING REVIEW,2022-02-25 15:21:50.031000,2022-02-25 15:53:14.880000,1884.849,21,54,1,100,,4A0A6BF5,Switzerland,Netherlands,Full-Time,English,"English, French",Switzerland,Female,Yes,Yes
6218f435959318a7a893363a,606b0d260c8c0c5fd7c854c8,RETURNED,2022-02-25 15:22:45.779000,,245297.073584,39,160,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f4b1e751da1544528b0c,5fa1ea11652896260155e410,RETURNED,2022-02-25 15:24:33.128000,,245189.747206,20,39,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f4cb2b40ed1f55bb96d0,5f751b67f9a33b18498b9429,RETURNED,2022-02-25 15:24:59.403000,,245163.496764,22,181,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f541c3cee94dd2b6f576,60f856b9f5b36eb3bf795366,RETURNED,2022-02-25 15:27:04.377000,,245038.545227,29,56,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f5a23ed99ac5ae19b0b2,608e8a031d384b3e3d53b32d,AWAITING REVIEW,2022-02-25 15:28:36.431000,2022-02-25 15:32:13.389000,216.958,33,67,0,100,,NOCODE,Portugal,Netherlands,Part-Time,Portuguese,"Portuguese, English, Spanish",Portugal,Female,No,Yes
6218f5a28dc0c15b85f305db,5eb301466978290d5f284326,RETURNED,2022-02-25 15:28:51.701000,,244931.271425,21,170,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f6922ca39fa0f6105f65,60a00668a9ab01c8d9722444,AWAITING REVIEW,2022-02-25 15:32:57.554000,2022-02-25 15:57:03.772000,1446.218,21,83,0,100,,4A0A6BF5,Mexico,Mexico,Unemployed (and job seeking),Spanish,"English, Italian, Spanish",Mexico,Male,Yes,Yes
6218f73aa4df21bbe0448a03,5f4f9deca0830d07329e0efa,RETURNED,2022-02-25 15:35:22.359000,,244540.667412,31,223,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f7b77021ec90eb39b956,5d973af75f3d9a00147aa26d,RETURNED,2022-02-25 15:37:30.366000,,244412.680759,33,35,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f7d3f55af59e56706a03,60f99a6cf123f6e784592e95,RETURNED,2022-02-25 15:39:27.983000,,244295.083135,26,100,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f85f9e21e86ce47a81f0,5f7b2ce6b2c8250797d6b54d,RETURNED,2022-02-25 15:40:15.968000,,244247.121863,25,184,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218f9fccc4adfd72ca74fc8,59ca5f505e015800019778d0,RETURNED,2022-02-25 15:47:33.500000,,243809.613603,47,761,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218faa6ede804342a025e5d,60ecb272881f8d801283984e,RETURNED,2022-02-25 15:59:58.211000,,243064.931563,26,187,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218fad2c10fb9c51c7b9723,60b6c415dbda3236ea22455a,RETURNED,2022-02-25 15:58:59.939000,,243123.2268,31,146,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218fae30fe2b01a12ba26b7,5eff559f6fc177000b4cbfa6,AWAITING REVIEW,2022-02-25 15:50:59.627000,2022-02-25 16:06:05.732000,906.105,29,366,0,100,,4A0A6BF5,Portugal,Portugal,Full-Time,Portuguese,"Portuguese, English, Spanish",Portugal,Male,Yes,Yes
6218fafd292bf4a2db25475d,5cd052fcd6d8dc0013f84e66,AWAITING REVIEW,2022-02-25 15:51:27.887000,2022-02-25 16:10:19.322000,1131.435,24,179,2,100,,4A0A6BF5,Poland,Poland,Full-Time,Polish,"English, German, Polish",Poland,Female,Yes,Yes
6218fc568bd625dd23853a91,60b94f837bfda8b1977feef0,RETURNED,2022-02-25 15:58:17.899000,,243165.334032,75,98,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218feadd8c75b9a8ab6d95b,5d02c0e382e4f00001aa20cd,RETURNED,2022-02-25 16:07:13.930000,,242629.329164,50,736,5,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6218feb2b4896413b934316b,5e74c58e35dbf5012e2cff32,TIMED-OUT,2022-02-25 16:07:19.903000,,242623.379301,26,85,1,100,,,United Kingdom,Italy,Full-Time,Italian,"Italian, English",Italy,Female,Yes,Yes
6218ffef4da0f25f1c972cee,5bdf91dbb32fa800012ea282,TIMED-OUT,2022-02-25 16:12:31.493000,,242311.810872,46,652,1,100,,,Mexico,Mexico,Full-Time,Spanish,"Spanish, English",Mexico,Male,No,Yes
6219007135d97e0bcb2bae1d,5f1f459122764312bfbe265e,TIMED-OUT,2022-02-25 16:14:41.941000,,242181.389095,21,261,3,100,,,Italy,Italy,Other,Italian,"English, Italian, Turkish",Italy,Female,Yes,Yes
62190233e3e93366cdd5012b,60b8b5dcb46db8ae98d0b047,RETURNED,2022-02-25 16:22:11.689000,,241731.665653,24,148,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621902866fb6e1f2dfa459f0,5ed377271691ea000c548cb0,RETURNED,2022-02-25 16:23:38.311000,,241645.068575,61,949,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219041b3b2c92116f2b5fff,5e91af0502f2a30008338b53,RETURNED,2022-02-25 16:30:19.150000,,241244.253371,34,348,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621904ff0abb708b8ef0b5dc,5d400346e96dd0001dfe40e2,RETURNED,2022-02-25 16:34:20.799000,,241002.627989,40,598,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62190635b6a370fcd134404a,606b84e11527ce2103add0a5,RETURNED,2022-02-25 16:39:17.248000,,240706.199967,38,119,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621907a0b36be8a0df268bf6,5c8bafb53b6f3d00013d7c30,AWAITING REVIEW,2022-02-25 16:47:28.416000,2022-02-25 17:22:37.290000,2108.874,32,652,1,100,,4A0A6BF5,Hungary,Hungary,Full-Time,Hungarian,"English, Hungarian",Hungary,Male,No,Yes
62190a2142faf1a46a5b6750,608aa18a3c2dfd212a1a77a9,RETURNED,2022-02-25 16:59:32.401000,,239491.08915,22,136,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62190b2648218baa4725e713,5dde680c40460edc4a5dc1a2,AWAITING REVIEW,2022-02-25 17:00:33.454000,2022-02-25 17:27:55.467000,1642.013,39,573,1,100,,NOCODE,Czech Republic,Czech Republic,Full-Time,Czech,"Czech, English, French, German, Russian, Slovak",Czech Republic,Female,Yes,Yes
621911e9dc0bffea9c481afb,5baf6705848bbd0001d6fc8a,RETURNED,2022-02-25 17:37:19.598000,,237223.940873,27,773,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621912f2a6bab37803964a7d,5ff040139cc6b3ee87f4af58,RETURNED,2022-02-25 17:33:45.530000,,237438.035205,26,170,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62191417fd741e31bd7cb960,5964a054b9153e000161710d,RETURNED,2022-02-25 17:38:36.921000,,237146.668329,46,1561,9,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621914825d9b8c747ad1d101,5f0321d5ab8aa14b1e6e6e35,RETURNED,2022-02-25 17:40:18.089000,,237045.527803,32,246,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621914826af34dd1fc61a067,5c0873675b32d500012e3f2c,RETURNED,2022-02-25 17:40:18.790000,,237044.847799,59,1185,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62191488df0cf2edfb6a9601,601fe0de101ae05414812f4d,RETURNED,2022-02-25 17:40:38.035000,,237025.626727,26,269,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621914d7197b02b0042967be,5f70f2daea9a9f7076484982,RETURNED,2022-02-25 17:41:53.181000,,236950.504476,37,312,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219152b6ca03f6393e06f03,5bb511c6689fc5000149c703,AWAITING REVIEW,2022-02-25 17:48:23.525000,2022-02-25 18:10:44.484000,1340.959,45,478,1,100,,NOCODE,Mexico,Mexico,DATA EXPIRED,Spanish,"English, Spanish",Mexico,Female,DATA EXPIRED,Yes
6219155b56d2066dbf2e46a2,5be1fe1eca095c0001ba077a,RETURNED,2022-02-25 17:44:00.275000,,236823.451555,51,146,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621915a88e1f7b131f6b4fe0,60d60ba4fd799e149121b85b,RETURNED,2022-02-25 17:45:15.541000,,236748.208758,34,439,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621915ab94a0be2de11b76f3,5fdfd04b9bf07d83b2e5f780,RETURNED,2022-02-25 17:49:30.182000,,236493.589501,26,217,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219160b1b783c95f92a7f7a,5d8cef3c28e183001a335ab0,AWAITING REVIEW,2022-02-25 17:46:55.152000,2022-02-25 18:14:19.401000,1644.249,32,1457,1,100,,4A0A6BF5,United Kingdom,United Kingdom,Full-Time,English,English,United Kingdom,Female,No,Yes
621916fd2fe8e3469da997b9,59e39cc9c0d35a0001294f20,RETURNED,2022-02-25 17:51:05.372000,,236398.453767,68,1519,7,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621917b0f22702458097540d,60f9bc5e07f83abc9cbc1c54,RETURNED,2022-02-25 17:56:47.960000,,236055.888141,22,57,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621917d74106eef7599fb945,5e6473fbc15dbe1f71eea95b,RETURNED,2022-02-25 17:54:38.224000,,236185.649781,41,491,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621917fab106dcfcde4f06d2,5f556bd46e6c4c93a5a90c77,RETURNED,2022-02-25 17:55:19.508000,,236144.396615,21,1416,6,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62191870638e90f98d974c14,6093db807d15df55e6990a28,RETURNED,2022-02-25 17:57:14.546000,,236029.384964,36,359,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621918a5cbd950ec011e9048,5f8040a15e9c0003ae16dc31,RETURNED,2022-02-25 17:58:03.649000,,235980.30305,23,178,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621918c98cec13de0dce127c,5f97e6601f6d0e016087fc91,RETURNED,2022-02-25 17:58:33.983000,,235949.988618,28,396,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621918ca9b85ab4ff1ceb92c,60984a1b0cce76d16c4ca781,RETURNED,2022-02-25 17:58:36.469000,,235947.529446,32,95,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62191a0dc3ff95a6a0c89b49,5a46d551b77a5000014a8ce9,RETURNED,2022-02-25 18:04:23.209000,,235600.821329,24,464,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62191afa19facfaac02dfa80,5e8783b0fde5153fbd9dca43,RETURNED,2022-02-25 18:08:00.617000,,235383.439681,23,315,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62191b610678976c08db443c,5eceef5fa487421604c337ba,AWAITING REVIEW,2022-02-25 18:15:03.125000,2022-02-25 19:11:28.615000,3385.49,24,514,1,100,,NOCODE,Greece,Greece,Full-Time,Greek,"English, French, German, Greek, Spanish",Greece,Male,Yes,Yes
62191c8574992a464ae66419,5fce87242cc34e0d521b54aa,TIMED-OUT,2022-02-25 18:21:24.837000,,234579.264845,31,139,0,100,,,Hungary,Hungary,Full-Time,Hungarian,"Hungarian, English",Hungary,Female,Yes,Yes
621923a6cc0a13c8509a445b,56cb8858edf8da000b6df354,RETURNED,2022-02-25 18:45:52.815000,,233111.311053,20,305,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
621926d481f345ffa0ef4859,5e04595a4fa02aefdb9c9ced,RETURNED,2022-02-25 18:58:29.781000,,232354.374003,27,150,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
6219274323a01a318e6bd820,5ce472e1c9c3a300019049be,RETURNED,2022-02-25 19:00:41.250000,,232222.932949,26,202,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62192d0129a33c62d65766a2,5f466020c3a053038da47399,RETURNED,2022-02-25 19:24:54.194000,,230770.046349,23,31,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62192d3e94571ea8bff33fdb,594abd98215cbd000146debc,RETURNED,2022-02-25 19:25:54.113000,,230710.156873,53,1988,4,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62192df19aaa21adb39a2b78,60f6f802c0ede08f7cf69720,RETURNED,2022-02-25 19:28:55.175000,,230529.116006,58,163,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62192e7699d21cef48763324,5b8c8e7d0c740e00019d55c3,AWAITING REVIEW,2022-02-25 19:31:03.935000,2022-02-25 19:52:40.132000,1296.197,36,662,1,100,,NOCODE,Mexico,Mexico,Full-Time,Spanish,"English, Spanish",Mexico,Male,Yes,Yes
62192f871e5314be276b5af7,59b85e50d793b40001459a2f,RETURNED,2022-02-25 19:35:35.031000,,230129.322733,38,253,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
62192fa967592cad97ca6a9c,5f75d01a857e4e27a575f7ca,RETURNED,2022-02-25 19:36:21.893000,,230082.498742,40,509,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
